风机编号,厂商,集电线路,开始时间,结束时间,持续长度(min),状态码,冻结有功kW,冻结风速ms,同时冻结风机数,异常类型,CT均值MW,CT有效均值MW,FAN_SUM均值MW,实际损耗均值MW,预期损耗均值MW,超额损耗均值MW,超额损耗总量MWmin,超额损耗总量MWh
80,明阳,WU,2024-08-09 10:36:00,2024-08-09 10:40:00,5,1.0,1084.0,6.849,115,B1,27.9720426,27.9720426,31.4152,3.4431574000000005,3.056230202470771,0.38692719752922944,1.9346359876461472,0.03224393312743579
80,明阳,WU,2024-08-09 11:02:00,2024-08-09 11:06:00,5,1.0,1108.0,5.9928,135,B1,22.2673184,22.2673184,28.917,6.649681600000001,3.0034096136787354,3.6462719863212656,18.231359931606328,0.30385599886010545
80,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,858.0,5.4264,106,B1,25.244503599999994,25.244503599999994,26.7602,1.515696400000003,2.959322086685803,-1.4436256866858002,-7.218128433429001,-0.12030214055715002
80,明阳,WU,2024-08-09 12:21:00,2024-08-09 12:25:00,5,1.0,704.0,4.9837,136,B1,29.6334362,29.6334362,34.546,4.912563800000001,3.125084904473968,1.787478895526033,8.937394477630164,0.1489565746271694
80,明阳,WU,2024-08-09 13:40:00,2024-08-09 13:44:00,5,1.0,854.0,6.0482,134,B1,21.3079854,21.3079854,26.961,5.653014600000002,2.963367419653593,2.6896471803464093,13.448235901732046,0.22413726502886744
80,明阳,WU,2024-08-09 14:53:00,2024-08-11 17:56:00,3064,6.0,979.0,5.9603,1,D,12.542018566556788,12.542018566556788,16.47331700391645,3.931298437359661,2.7683580293009595,1.1629404080587014,3563.249410291861,59.38749017153101
80,明阳,WU,2024-08-11 18:04:00,2024-08-11 18:08:00,5,6.0,0.0,1.8783,1,E,2.21502252,2.21502252,5.198,2.9829774799999997,2.5957235953247,0.38725388467529953,1.9362694233764977,0.03227115705627496
80,明阳,WU,2024-08-11 18:10:00,2024-08-11 18:53:00,44,6.0,0.0,1.3444,1,E,5.594506511363637,5.594506511363637,8.46245,2.867943488636364,2.64175970568385,0.22618378295251418,9.952086449910624,0.1658681074985104
80,明阳,WU,2024-08-11 18:54:00,2024-08-11 19:07:00,14,0.0,0.0,0.0,1,Normal,11.075010285714288,11.075010285714288,14.30565,3.2306397142857133,2.7321907944799135,0.49844891980579975,6.9782848772811965,0.11630474795468661
80,明阳,WU,2024-08-13 11:11:00,2024-08-13 13:33:00,143,1.0,125.0,2.9395,132,B1,-0.4830292354545452,0.0,4.629999999999999,4.629999999999999,2.5880419247025515,2.0419580752974476,292.000004767535,4.866666746125584
80,明阳,WU,2024-08-13 15:29:00,2024-08-13 15:37:00,9,0.0,-36.0,1.3379,105,A,-2.5493621444444448,0.0,0.085,0.085,,,,
80,明阳,WU,2024-08-14 09:45:00,2024-08-14 10:03:00,19,0.0,-38.0,2.7669,131,B1,-3.136277105263158,0.0,-1.3189999999999995,-1.3189999999999995,,,,
80,明阳,WU,2024-08-14 10:46:00,2024-08-14 11:04:00,19,0.0,-37.0,2.1419,132,B1,-3.1997007578947376,0.0,-1.425,-1.425,,,,
80,明阳,WU,2024-08-14 14:27:00,2024-08-14 14:45:00,19,1.0,-36.0,4.0039,132,B1,-0.9532670915789472,0.0,1.2749999999999997,1.2749999999999997,,,,
80,明阳,WU,2024-08-14 15:34:00,2024-08-14 15:54:00,21,0.0,-38.0,2.7604,124,B1,-3.4725183476190478,0.0,-1.3249999999999995,-1.3249999999999995,,,,
80,明阳,WU,2024-08-26 16:12:00,2024-08-26 16:30:00,19,1.0,-37.0,6.1197,133,B1,13.843711763157891,13.843711763157891,22.165000000000003,8.32128823684211,2.8700717003327116,5.451216536509397,103.57311419367855,1.7262185698946424
80,明阳,WU,2024-08-26 16:50:00,2024-08-26 17:09:00,20,1.0,-35.0,3.5388,133,B1,0.979388555,0.979388555,9.655,8.675611445,2.659379236159997,6.016232208840003,120.32464417680005,2.005410736280001
80,明阳,WU,2024-08-26 17:30:00,2024-08-26 17:48:00,19,1.0,-34.0,3.6091,134,B1,-0.1193637168421052,0.0,2.8650000000000007,2.8650000000000007,2.564793174376382,0.30020682562361856,5.703929686848753,0.09506549478081254
80,明阳,WU,2024-08-26 18:12:00,2024-08-26 18:32:00,21,1.0,-37.0,4.2716,133,B1,101.25422914285716,101.25422914285716,4.287000000000002,-96.96722914285716,2.5834503110808487,-99.55067945393802,-2090.5642685326984,-34.842737808878304
80,明阳,WU,2024-08-31 15:45:00,2024-09-01 08:51:00,1027,3.0,0.0,7.4772,52,B2,60.6463647721519,60.6463647721519,84.25602142161635,23.60965664946445,4.614625557431797,18.995031092032654,19507.896931517535,325.13161552529226
80,明阳,WU,2024-09-01 11:19:00,2024-09-01 11:50:00,32,6.0,1003.0,5.0716,11,B2,35.72590690625,35.72590690625,30.2009,-5.525006906249995,3.0303204936010864,-8.555327399851082,-273.77047679523463,-4.562841279920577
80,明阳,WU,2024-09-09 16:23:00,2024-09-09 17:12:00,50,13.0,0.0,0.0,1,Normal,35.50345652,35.50345652,39.813568,4.310111480000003,3.2476070529220253,1.062504427077978,53.1252213538989,0.885420355898315
80,明阳,WU,2024-09-09 19:30:00,2024-09-09 19:34:00,5,13.0,0.0,0.0,1,Normal,23.3346948,23.3346948,27.51356,4.178865200000001,2.9745621400890236,1.204303059910977,6.021515299554885,0.10035858832591475
80,明阳,WU,2024-09-09 19:35:00,2024-09-09 22:38:00,184,13.0,0.0,0.0,1,Normal,24.98381466576087,24.98381466576087,28.60223043206522,3.6184157663043486,2.9968878790801194,0.6215278872242291,114.36113124925816,1.9060188541543028
80,明阳,WU,2024-09-10 00:25:00,2024-09-10 00:33:00,9,13.0,0.0,0.0,1,Normal,18.35572455555556,18.35572455555556,21.900866666666666,3.545142111111108,2.865135203015317,0.6800069080957911,6.12006217286212,0.10200103621436866
80,明阳,WU,2024-09-10 12:19:00,2024-09-10 12:24:00,6,13.0,0.0,0.0,1,Normal,33.110876,33.110876,37.79816666666667,4.687290666666669,3.1997405429803853,1.487550123686284,8.925300742117704,0.1487550123686284
80,明阳,WU,2024-09-10 14:41:00,2024-09-10 15:07:00,27,13.0,0.0,0.0,1,Normal,3.154655229629629,3.154655229629629,6.16722962962963,3.0125744000000005,2.609056303007175,0.40351809699282537,10.894988618806284,0.1815831436467714
80,明阳,WU,2024-09-10 16:01:00,2024-09-10 17:40:00,100,13.0,0.0,0.0,1,Normal,5.115756898,5.115756898,8.107161,2.991404102,2.6365933946476066,0.3548107073523936,35.48107073523936,0.591351178920656
80,明阳,WU,2024-09-10 17:44:00,2024-09-10 20:20:00,157,13.0,0.0,0.0,1,Normal,4.496189387961784,4.496189387961784,7.451628662420381,2.9554392744585973,2.627161167932734,0.3282781065258633,51.53966272456054,0.8589943787426757
80,明阳,WU,2024-09-23 13:51:00,2024-09-23 13:56:00,6,6.0,6666.0,11.8652,137,B1,277.589385,277.589385,293.719,16.129615,19.0812097877168,-2.9515947877168003,-17.7095687263008,-0.29515947877168003
80,明阳,WU,2024-10-09 16:34:00,2024-10-09 16:50:00,17,6.0,430.0,3.7435,72,B2,16.308828,16.308828,19.312900000000003,3.0040720000000043,2.817881188148015,0.1861908118519895,3.1652438014838213,0.05275406335806369
80,明阳,WU,2024-11-02 10:38:00,2024-11-02 10:59:00,22,6.0,2894.0,6.2337,137,B1,194.5857431818182,194.5857431818182,218.9039,24.31815681818179,12.39431365541149,11.9238431627703,262.3245495809466,4.37207582634911
80,明阳,WU,2024-11-29 21:52:00,2024-12-05 01:24:00,7413,1.0,0.0,3.2227,1,C,-0.0038078758883043,0.0,0.0,0.0,,,,
81,明阳,WU,2024-03-16 11:00:00,2024-03-16 12:11:00,72,3.0,0.0,4.2727,1,Normal,28.237631805555555,28.237631805555555,31.02713472361111,2.789502918055554,3.04790162024937,-0.2583987021938161,-18.60470655795476,-0.31007844263257933
81,明阳,WU,2024-03-16 12:13:00,2024-03-16 19:58:00,466,0.0,0.0,0.0,1,Normal,21.35576582725322,21.35576582725322,24.1347856223176,2.7790197950643787,2.9075497040795804,-0.12852990901520167,-59.89493760108398,-0.9982489600180664
81,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1467.0,5.1709,132,A,70.1681305,70.1681305,73.30080000000001,3.1326695000000058,4.222303794936205,-1.0896342949361992,-10.896342949361992,-0.18160571582269988
81,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,411.0,4.3077,132,A,13.1082416,13.1082416,15.93,2.821758400000002,2.7591597123164817,0.06259868768352028,0.6259868768352028,0.010433114613920047
81,明阳,WU,2024-03-24 05:00:00,2024-03-24 05:10:00,11,1.0,965.0,6.6746,101,A,25.77733845454545,25.77733845454545,27.23609090909091,1.4587524545454542,2.968929173680568,-1.5101767191351136,-16.61194391048625,-0.2768657318414375
81,明阳,WU,2024-03-24 16:55:00,2024-03-24 17:05:00,11,1.0,684.0,4.3236,106,A,33.18789236363636,33.18789236363636,36.21410000000001,3.026207636363651,3.1629785973139537,-0.13677096095030272,-1.50448057045333,-0.025074676174222165
81,明阳,WU,2024-03-30 16:56:00,2024-03-30 17:05:00,10,0.0,-31.0,1.2826,136,A,10.2712487,10.2712487,13.316,3.0447513,2.7161500194853647,0.32860128051463544,3.2860128051463544,0.054766880085772573
81,明阳,WU,2024-03-31 04:56:00,2024-03-31 05:05:00,10,1.0,1811.0,6.0612,135,A,50.4166818,50.4166818,54.7171,4.300418200000003,3.639612587239847,0.6608056127601558,6.608056127601558,0.1101342687933593
81,明阳,WU,2024-03-31 16:56:00,2024-03-31 17:05:00,10,1.0,1140.0,6.1458,136,A,47.9380247,47.9380247,45.39800000000001,-2.5400246999999894,3.386642217757988,-5.926666917757977,-59.26666917757977,-0.9877778196263295
81,明阳,WU,2024-04-06 05:01:00,2024-04-06 05:10:00,10,1.0,2109.0,6.4514,135,A,109.5595329,109.5595329,113.02289980000003,3.4633669000000395,5.817199834795609,-2.3538329347955695,-23.538329347955695,-0.39230548913259494
81,明阳,WU,2024-04-07 05:02:00,2024-04-07 05:11:00,10,1.0,407.0,5.1725,25,B2,33.584826199999995,33.584826199999995,40.839,7.254173800000004,3.2724318604636085,3.9817419395363953,39.817419395363956,0.6636236565893993
81,明阳,WU,2024-04-12 17:02:00,2024-04-12 17:11:00,10,1.0,139.0,3.3707,135,A,1.4527251,1.4527251,3.996,2.5432749,2.5795826361082606,-0.036307736108260436,-0.36307736108260436,-0.006051289351376739
81,明阳,WU,2024-04-13 04:57:00,2024-04-13 05:06:00,10,0.0,-34.0,1.7808,135,A,-0.18726267,0.0,0.971,0.971,,,,
81,明阳,WU,2024-04-13 16:57:00,2024-04-13 17:06:00,10,0.0,-31.0,1.5452,135,A,-1.060679695,0.0,0.44,0.44,,,,
81,明阳,WU,2024-04-19 17:02:00,2024-04-19 17:11:00,10,1.0,1144.0,7.3837,135,A,112.1678057,112.1678057,114.5496,2.381794300000024,5.887999661808715,-3.506205361808691,-35.06205361808691,-0.5843675603014484
81,明阳,WU,2024-04-20 17:02:00,2024-04-20 17:11:00,10,1.0,3474.0,12.6012,135,A,145.87660999999997,145.87660999999997,152.5990001,6.722390100000041,7.8797001069727886,-1.1573100069727476,-11.573100069727476,-0.1928850011621246
81,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,493.0,4.6528,130,A,16.849640100000002,16.849640100000002,28.938,12.088359899999997,3.003845778058427,9.08451412194157,90.8451412194157,1.5140856869902615
81,明阳,WU,2024-04-27 17:03:00,2024-04-27 17:12:00,10,1.0,1485.0,9.0488,130,A,47.84908660000001,47.84908660000001,50.91199999999999,3.062913399999985,3.5331563814098006,-0.47024298140981546,-4.702429814098155,-0.07837383023496924
81,明阳,WU,2024-04-28 05:03:00,2024-04-28 05:12:00,10,2.0,732.0,7.2803,130,A,51.964412300000006,51.964412300000006,43.4069,-8.557512300000006,3.3359905555807225,-11.893502855580728,-118.93502855580728,-1.9822504759301214
81,明阳,WU,2024-05-04 05:03:00,2024-05-04 05:12:00,10,1.0,530.0,4.8249,131,A,15.863190800000002,15.863190800000002,24.725,8.8618092,2.9190073327884214,5.942801867211578,59.42801867211578,0.9904669778685964
81,明阳,WU,2024-05-04 17:03:00,2024-05-04 17:12:00,10,1.0,2131.0,6.7201,127,A,94.344703,94.344703,128.1549,33.81019699999999,6.549997172559259,27.26019982744073,272.60199827440726,4.543366637906788
81,明阳,WU,2024-05-10 04:59:00,2024-05-10 05:08:00,10,1.0,1878.0,6.2634,116,A,131.8071296,131.8071296,134.40609999999998,2.5989703999999847,6.8728904420554375,-4.273920042055453,-42.739200420554525,-0.712320007009242
81,明阳,WU,2024-05-10 16:59:00,2024-05-10 17:08:00,10,1.0,6250.0,9.2981,118,A,184.25572000000005,184.25572000000005,199.2387,14.98297999999994,10.916964445946718,4.066015554053221,40.660155540532216,0.6776692590088703
81,明阳,WU,2024-05-11 04:59:00,2024-05-11 05:08:00,10,1.0,2771.0,7.0602,136,A,85.58501629999999,85.58501629999999,92.55410000000002,6.969083700000027,4.9358945705368305,2.0331891294631967,20.331891294631966,0.33886485491053275
81,明阳,WU,2024-05-11 16:59:00,2024-05-11 17:08:00,10,3.0,0.0,2.976,123,A,17.265085,17.265085,18.527,1.2619149999999983,2.8039313651386677,-1.5420163651386694,-15.420163651386694,-0.2570027275231116
81,明阳,WU,2024-05-11 17:14:00,2024-05-11 17:23:00,10,3.0,0.0,0.0,1,Normal,16.5020779,16.5020779,19.56469,3.0626121000000026,2.822389910436941,0.2402221895630614,2.402221895630614,0.040037031593843565
81,明阳,WU,2024-05-11 17:47:00,2024-05-11 18:04:00,18,3.0,0.0,0.0,1,Normal,17.02952983333334,17.02952983333334,20.20495,3.175420166666658,2.8339410061484007,0.34147916051825744,6.146624889328634,0.10244374815547723
81,明阳,WU,2024-05-12 04:59:00,2024-05-12 05:08:00,10,0.0,-35.0,2.3157,135,A,-3.04399146,0.0,-0.8111,-0.8111,,,,
81,明阳,WU,2024-05-12 09:51:00,2024-05-12 10:01:00,11,3.0,0.0,0.0,1,Normal,-3.2884591272727275,0.0,-1.458736363636364,-1.458736363636364,,,,
81,明阳,WU,2024-05-13 09:50:00,2024-05-13 09:55:00,6,3.0,0.0,0.0,1,Normal,19.654108666666662,19.654108666666662,22.80006666666667,3.145958000000004,2.882026877019256,0.2639311229807477,1.5835867378844863,0.026393112298074773
81,明阳,WU,2024-05-13 09:57:00,2024-05-13 10:01:00,5,3.0,0.0,0.0,1,Normal,20.6062896,20.6062896,24.03626,3.4299703999999984,2.905647297640102,0.5243231023598964,2.621615511799482,0.0436935918633247
81,明阳,WU,2024-05-13 10:35:00,2024-05-13 10:46:00,12,3.0,0.0,0.0,1,Normal,13.393014416666665,13.393014416666665,16.414241666666666,3.021227250000001,2.7673535723807,0.2538736776193007,3.0464841314316082,0.05077473552386014
81,明阳,WU,2024-05-17 17:04:00,2024-05-17 17:13:00,10,1.0,2745.0,8.2722,135,A,100.4660179,100.4660179,96.985,-3.4810178999999977,5.115950611639292,-8.59696851163929,-85.9696851163929,-1.432828085273215
81,明阳,WU,2024-05-18 05:04:00,2024-05-18 05:13:00,10,1.0,1166.0,5.7958,135,A,38.257617,38.257617,46.053,7.795382999999994,3.403566266649582,4.391816733350412,43.918167333504115,0.7319694555584019
81,明阳,WU,2024-05-21 12:54:00,2024-05-21 13:04:00,11,3.0,0.0,0.0,1,Normal,21.376034727272728,21.376034727272728,24.258872727272728,2.882838,2.909949838193102,-0.027111838193102145,-0.2982302201241236,-0.004970503668735393
81,明阳,WU,2024-05-21 13:28:00,2024-05-21 13:50:00,23,3.0,0.0,0.0,1,Normal,36.07407195652174,36.07407195652174,39.50369999565217,3.429628039130428,3.240167844389643,0.1894601947407848,4.35758447903805,0.07262640798396751
81,明阳,WU,2024-05-24 17:05:00,2024-05-24 17:14:00,10,0.0,-33.0,1.3538,132,A,-3.13504408,0.0,-1.112,-1.112,,,,
81,明阳,WU,2024-05-25 05:05:00,2024-05-25 05:14:00,10,0.0,-35.0,2.0923,134,A,-3.34035438,0.0,-1.583,-1.583,,,,
81,明阳,WU,2024-05-30 17:00:00,2024-05-30 17:09:00,10,1.0,3283.0,7.3621,136,A,203.35347500000003,203.35347500000003,221.8111,18.45762499999995,12.622617444707387,5.835007555292563,58.35007555292563,0.9725012592154272
81,明阳,WU,2024-05-31 05:05:00,2024-05-31 05:14:00,10,1.0,3437.0,9.158,136,A,182.121539,182.121539,188.0670002,5.945461199999983,10.129663487094028,-4.184202287094045,-41.842022870940454,-0.6973670478490076
81,明阳,WU,2024-05-31 17:00:00,2024-05-31 17:09:00,10,1.0,6495.0,11.1607,136,A,270.234832,270.234832,286.414,16.179167999999947,18.353894949638896,-2.1747269496389485,-21.747269496389485,-0.3624544916064914
81,明阳,WU,2024-06-01 05:00:00,2024-06-01 05:09:00,10,1.0,3482.0,7.082,135,A,130.189191,130.189191,153.44660000000002,23.257409000000024,7.92904175715248,15.328367242847545,153.28367242847546,2.5547278738079244
81,明阳,WU,2024-06-06 17:05:00,2024-06-06 17:15:00,11,0.0,-33.0,0.3613,135,A,-3.328734772727273,0.0,-0.873,-0.873,,,,
81,明阳,WU,2024-06-13 05:06:00,2024-06-13 05:15:00,10,1.0,394.0,3.6491,135,A,-2.6427473,0.0,-0.7620000000000001,-0.7620000000000001,,,,
81,明阳,WU,2024-06-13 17:01:00,2024-06-13 17:10:00,10,1.0,537.0,3.8459,136,A,29.563745900000004,29.563745900000004,31.931,2.3672540999999967,3.067370538749562,-0.7001164387495651,-7.001164387495651,-0.11668607312492751
81,明阳,WU,2024-06-14 05:01:00,2024-06-14 05:10:00,10,1.0,1605.0,6.8038,136,A,41.3500765,41.3500765,44.28499999999999,2.9349234999999894,3.358181126406368,-0.42325762640637876,-4.232576264063788,-0.07054293773439646
81,明阳,WU,2024-06-20 17:06:00,2024-06-20 17:16:00,11,1.0,475.0,4.0904,134,A,14.63040640909091,14.63040640909091,20.978000000000005,6.347593590909096,2.8480526310551673,3.4995409598539284,38.494950558393214,0.6415825093065536
81,明阳,WU,2024-06-25 14:49:00,2024-06-25 14:59:00,11,1.0,644.0,3.5938,136,A,19.440062000000005,19.440062000000005,23.0739,3.633837999999997,2.8872193583728185,0.7466186416271783,8.212805057898962,0.13688008429831602
81,明阳,WU,2024-06-27 17:02:00,2024-06-27 17:11:00,10,0.0,-34.0,1.7708,135,A,-3.09594623,0.0,-1.4149999999999998,-1.4149999999999998,,,,
81,明阳,WU,2024-07-01 15:46:00,2024-07-01 16:35:00,50,1.0,4881.0,10.2311,62,B2,138.1566404,138.1566404,173.46449,35.307849600000026,9.157365054814083,26.150484545185943,1307.524227259297,21.792070454321617
81,明阳,WU,2024-07-04 05:07:00,2024-07-04 05:16:00,10,1.0,232.0,1.9434,134,A,16.2450797,16.2450797,17.388900000000003,1.1438203000000016,2.784060301198652,-1.6402400011986504,-16.402400011986504,-0.2733733335331084
81,明阳,WU,2024-07-04 17:02:00,2024-07-04 17:11:00,10,1.0,250.0,2.1322,133,A,12.716281300000002,12.716281300000002,16.078,3.3617186999999973,2.761656514717435,0.6000621852825625,6.000621852825625,0.10001036421376042
81,明阳,WU,2024-07-05 13:26:00,2024-07-05 13:30:00,5,0.0,-33.0,1.416,132,B1,-3.680563,0.0,-1.4829,-1.4829,,,,
81,明阳,WU,2024-07-09 17:02:00,2024-07-09 17:12:00,11,0.0,-35.0,2.1289,70,B2,-3.8076111,0.0,-1.3246363636363638,-1.3246363636363638,,,,
81,明阳,WU,2024-07-16 17:03:00,2024-07-16 17:12:00,10,1.0,2159.0,7.6905,133,A,80.67612240000001,80.67612240000001,106.7898,26.11367759999997,5.5354405353121,20.57823706468787,205.7823706468787,3.429706177447978
81,明阳,WU,2024-07-17 05:03:00,2024-07-17 05:12:00,10,1.0,6575.0,13.0104,133,A,258.935968,258.935968,278.0586,19.122631999999957,17.541738825825874,1.5808931741740828,15.808931741740828,0.2634821956956805
81,明阳,WU,2024-07-17 17:03:00,2024-07-17 17:12:00,10,1.0,1380.0,7.8818,133,A,79.1938466,79.1938466,82.83579999999998,3.641953399999977,4.561722441625733,-0.9197690416257558,-9.197690416257558,-0.1532948402709593
81,明阳,WU,2024-07-18 10:51:00,2024-07-18 10:55:00,5,1.0,1752.0,4.2773,133,B1,50.725883,50.725883,58.4788,7.7529169999999965,3.749148848950197,4.003768151049799,20.018840755248995,0.3336473459208166
81,明阳,WU,2024-07-29 05:09:00,2024-07-29 05:18:00,10,1.0,1114.0,4.2513,89,B1,26.0390309,26.0390309,37.481,11.4419691,3.1923193329919526,8.249649767008048,82.49649767008049,1.3749416278346749
81,明阳,WU,2024-07-29 17:04:00,2024-07-29 17:13:00,10,1.0,1035.0,5.332,108,A,34.9332655,34.9332655,43.046,8.112734500000002,3.3269376689427155,4.7857968310572865,47.857968310572865,0.7976328051762144
81,明阳,WU,2024-07-30 05:04:00,2024-07-30 05:13:00,10,1.0,555.0,5.6087,126,A,56.0247552,56.0247552,68.5679,12.543144799999991,4.064013925960724,8.479130874039267,84.79130874039268,1.4131884790065448
81,明阳,WU,2024-08-03 14:09:00,2024-08-03 14:18:00,10,0.0,0.0,0.0,1,Normal,7.167905169999999,7.167905169999999,10.66229,3.4943848300000013,2.6745959131537145,0.8197889168462869,8.197889168462869,0.1366314861410478
81,明阳,WU,2024-08-08 12:12:00,2024-08-08 12:16:00,5,1.0,96.0,2.666,130,B1,-2.89094812,0.0,-0.5049,-0.5049,,,,
81,明阳,WU,2024-08-08 13:05:00,2024-08-08 13:09:00,5,1.0,76.0,3.7765,135,B1,1.94468904,1.94468904,4.813,2.86831096,2.5905061998482024,0.27780476015179767,1.3890238007589883,0.02315039667931647
81,明阳,WU,2024-08-08 13:31:00,2024-08-08 13:35:00,5,1.0,198.0,4.4108,135,B1,4.3577471,4.3577471,8.4511,4.0933529,2.64159407468014,1.4517588253198603,7.258794126599302,0.12097990210998837
81,明阳,WU,2024-08-08 14:24:00,2024-08-08 14:28:00,5,1.0,220.0,4.9023,136,B1,4.31045512,4.31045512,8.212,3.90154488,2.6381139130984876,1.2634309669015122,6.317154834507561,0.10528591390845936
81,明阳,WU,2024-08-08 15:43:00,2024-08-08 15:47:00,5,1.0,72.0,2.9753,135,B1,0.27376414,0.27376414,2.251,1.97723586,2.556925878694651,-0.579690018694651,-2.898450093473255,-0.04830750155788758
81,明阳,WU,2024-08-08 16:09:00,2024-08-08 16:13:00,5,1.0,479.0,3.8021,104,B1,8.843481200000001,8.843481200000001,12.5072,3.663718799999998,2.703260006062724,0.9604587939372742,4.802293969686371,0.08003823282810618
81,明阳,WU,2024-08-08 18:21:00,2024-08-08 18:25:00,5,1.0,745.0,4.9316,136,B1,27.602074800000004,27.602074800000004,29.285000000000004,1.6829251999999997,3.0110721402353806,-1.328146940235381,-6.640734701176905,-0.11067891168628176
81,明阳,WU,2024-08-08 19:40:00,2024-08-08 19:44:00,5,1.0,815.0,6.3053,135,B1,22.0417532,22.0417532,26.184000000000005,4.142246800000002,2.947781459130874,1.1944653408691281,5.97232670434564,0.09953877840576067
81,明阳,WU,2024-08-08 20:59:00,2024-08-08 21:03:00,5,1.0,819.0,5.3809,134,B1,18.6969218,18.6969218,21.694,2.997078199999997,2.861283685715888,0.13579451428410927,0.6789725714205463,0.011316209523675772
81,明阳,WU,2024-08-08 22:18:00,2024-08-08 22:22:00,5,1.0,739.0,6.4323,135,B1,29.4087266,29.4087266,34.139,4.7302734000000015,3.1159666326276905,1.614306767372311,8.071533836861555,0.13452556394769258
81,明阳,WU,2024-08-08 23:37:00,2024-08-08 23:41:00,5,1.0,2199.0,6.1296,135,B1,73.75097919999999,73.75097919999999,72.2793,-1.4716791999999828,4.187568188695023,-5.659247388695006,-28.29623694347503,-0.4716039490579172
81,明阳,WU,2024-08-09 00:56:00,2024-08-09 01:00:00,5,1.0,1181.0,4.891,136,B1,56.5826146,56.5826146,59.7639,3.1812854,3.7875479094149207,-0.6062625094149205,-3.0313125470746027,-0.05052187578457671
81,明阳,WU,2024-08-09 01:49:00,2024-08-09 01:53:00,5,1.0,1203.0,4.7232,136,B1,51.181382,51.181382,51.48199999999999,0.3006179999999929,3.5488252108510427,-3.24820721085105,-16.24103605425525,-0.2706839342375875
81,明阳,WU,2024-08-09 02:15:00,2024-08-09 02:19:00,5,1.0,1146.0,6.0677,135,B1,68.4222488,68.4222488,71.49610000000001,3.073851200000007,4.161149097890454,-1.0872978978904468,-5.436489489452234,-0.09060815815753724
81,明阳,WU,2024-08-09 04:53:00,2024-08-09 04:57:00,5,1.0,1095.0,4.0267,103,B1,28.3660604,28.3660604,29.8058,1.4397395999999991,3.0219861152174077,-1.5822465152174086,-7.911232576087043,-0.13185387626811737
81,明阳,WU,2024-08-09 05:46:00,2024-08-09 05:50:00,5,1.0,109.0,2.7539,116,B1,27.983369,27.983369,31.9045,3.9211310000000026,3.0667962310320047,0.8543347689679979,4.27167384483999,0.0711945640806665
81,明阳,WU,2024-08-09 07:05:00,2024-08-09 07:09:00,5,1.0,352.0,4.1146,135,B1,23.981888400000003,23.981888400000003,25.987,2.0051115999999998,2.9438587542924397,-0.9387471542924399,-4.693735771462199,-0.07822892952436998
81,明阳,WU,2024-08-09 07:58:00,2024-08-09 08:02:00,5,1.0,581.0,5.2572,126,B1,20.645711,20.645711,22.0692,1.4234890000000036,2.86827882151229,-1.4447898215122863,-7.223949107561431,-0.12039915179269052
81,明阳,WU,2024-08-09 09:43:00,2024-08-09 09:47:00,5,1.0,907.0,3.3626,118,B1,31.151321399999997,31.151321399999997,31.61950000000001,0.4681786000000123,3.0606331076184086,-2.5924545076183962,-12.96227253809198,-0.21603787563486634
81,明阳,WU,2024-08-09 10:36:00,2024-08-09 10:40:00,5,1.0,817.0,6.0938,115,B1,27.9720426,27.9720426,31.4152,3.4431574000000005,3.056230202470771,0.38692719752922944,1.9346359876461472,0.03224393312743579
81,明阳,WU,2024-08-09 11:02:00,2024-08-09 11:06:00,5,1.0,770.0,5.0391,135,B1,22.2673184,22.2673184,28.917,6.649681600000001,3.0034096136787354,3.6462719863212656,18.231359931606328,0.30385599886010545
81,明阳,WU,2024-08-09 11:55:00,2024-08-09 11:59:00,5,1.0,812.0,5.127,106,B1,25.244503599999994,25.244503599999994,26.7602,1.515696400000003,2.959322086685803,-1.4436256866858002,-7.218128433429001,-0.12030214055715002
81,明阳,WU,2024-08-09 12:21:00,2024-08-09 12:25:00,5,1.0,810.0,5.9245,136,B1,29.6334362,29.6334362,34.546,4.912563800000001,3.125084904473968,1.787478895526033,8.937394477630164,0.1489565746271694
81,明阳,WU,2024-08-09 13:40:00,2024-08-09 13:44:00,5,1.0,513.0,5.9375,134,B1,21.3079854,21.3079854,26.961,5.653014600000002,2.963367419653593,2.6896471803464093,13.448235901732046,0.22413726502886744
81,明阳,WU,2024-08-13 11:11:00,2024-08-13 13:33:00,143,1.0,131.0,2.9622,132,B1,-0.4830292354545452,0.0,4.629999999999999,4.629999999999999,2.5880419247025515,2.0419580752974476,292.000004767535,4.866666746125584
81,明阳,WU,2024-08-13 15:29:00,2024-08-13 15:37:00,9,1.0,49.0,3.7337,105,A,-2.5493621444444448,0.0,0.085,0.085,,,,
81,明阳,WU,2024-08-14 09:45:00,2024-08-14 10:03:00,19,0.0,-16.0,1.6536,131,B1,-3.136277105263158,0.0,-1.3189999999999995,-1.3189999999999995,,,,
81,明阳,WU,2024-08-14 10:46:00,2024-08-14 11:04:00,19,0.0,-17.0,2.0671,132,B1,-3.1997007578947376,0.0,-1.425,-1.425,,,,
